"","TemperatureAirMin","TemperatureAirMax","TemperatureAirMean","Radiation","PET","Rainfall","ThermalTime","WaterStress","WaterStressConductance","WaterStressRUE","WaterSupplyDemandRatio....WaterDemand.WaterAvailable","ThermalStressRUE....ThermalStressRUE","NitrogenAbsorbed....NitrogenAbsorbed","NitrogenNutritionIndex....NNI","NitrogenStressRUE....NitrogenStressRUE","LAI","RIE","RUE","CropBiomass","CropYield","a_water_stress"
"11",10.2,22,16.1,18.82,3.3,0,93.3838386765524,0.0648603994147948,0.94623483941989,0.282365160891352,0,0.743421052631579,0,0,1,0,0,0.209916205136334,0,236.233462180213,-8.64060489691328
"12",11.5,18.2,14.85,14.27,2.7,0,103.508544080003,0.0583474265702365,0.925666265223233,0.255328536943967,0,0.661184210526316,0,0,1,0,0,0.168819197124136,0,236.233462180213,-8.64060489691328
"13",11.5,20.8,16.15,18.5,3.5,0,114.964948090178,0.0524938924561288,0.906251973414483,0.230682463602652,0,0.746710526315789,0,0,1,0,0,0.172253023808559,0,236.233462180213,-8.64060489691328
"14",6.1,22.5,14.3,24.41,3.6,0,124.574154597377,0.0481224765352017,0.88504578189547,0.21207978788955,0,0.625,0,0,1,0,0,0.132549867430969,0,236.233462180213,-8.64060489691328
"15",5.6,23.3,14.45,24.99,3.8,0,134.352895916535,0.0443364085503176,0.866589306571568,0.195842387086472,0,0.634868421052632,0,0,1,0,0,0.124334147064767,0,236.233462180213,-8.64060489691328
"16",4,24.6,14.3,25.45,4.2,0,143.996694471138,0.041067441304291,0.848633100418565,0.181735419733453,0,0.625,0,0,1,0,0,0.113584637333408,0,236.233462180213,-8.64060489691328
"17",10.1,23.8,16.95,25.01,5,0,156.351333746061,0.0377250615044355,0.831572613231729,0.167233934134195,0,0.799342105263158,0,0,1,1.58932011518287,0.760783936405379,0.133677124982267,122.088106938124,236.233462180213,-8.64060489691328
"18",8.4,21.4,14.9,19.7,3.9,0,166.640629361629,0.0339628625465557,0.81257859844768,0.15082429357169,0.0517914873358773,0.664473684210526,0.665295412797641,0.130811455615584,0.130811455615584,2.81035661763261,0.920286869354341,0.0131097637093079,133.496528299069,236.233462180213,-8.64060489691328
"19",10.6,18.2,14.4,20.43,4,1,176.442924131036,0.0309138712115138,0.789276281867431,0.137463770684335,0.0667071587982713,0.631578947368421,1.46412869072961,0.273343320307738,0.149136986348807,3.8851515838266,0.96970087441439,0.0129479573633717,145.809096577837,236.233462180213,-8.64060489691328
"20",8.9,10.3,9.6,2.32,0.7,12,181.353860229205,0.0345969108646593,0.768883128815129,0.153595921941624,0.0106019619225314,0.315789473684211,1.58011607533197,0.28028232429127,0.0205739402644741,4.48887925265142,0.982402374967634,0.000997917891440147,145.918269122953,236.233462180213,-8.64060489691328
"21",8.2,18.7,13.45,18.49,2.9,5,190.182614730749,0.0329618846835994,0.793347397059501,0.146443884231744,0.0444977256916226,0.569078947368421,2.06523630106412,0.36617436730821,0.0860136884260444,5.53125488775274,0.99311306677987,0.00716822007574391,152.236393557727,236.233462180213,-8.64060489691328
"22",11.7,16.8,14.25,7.74,1.7,2.5,199.837934750453,0.0313901702558219,0.782730137878804,0.139554316950033,0.0263692653420661,0.62171052631579,2.33650147845869,0.404210076376962,0.0469283324166351,6.61484044033394,0.997402891053562,0.00407161417784683,153.745151046479,236.233462180213,-8.64060489691328
"23",6.2,22.8,14.5,22.42,3.6,0,209.758941750066,0.0286400361680878,0.772157732357845,0.127466998406059,0.0586228875852538,0.638157894736842,2.92112019113796,0.50246567220204,0.100561022904658,7.621618063352,0.998950515572694,0.00818004302230963,162.538947497118,236.233462180213,-8.64060489691328
"24",11.6,21.3,16.45,13.05,2.9,6,221.696929597714,0.0284443674376967,0.752800130774429,0.126605511795562,0.0452472705218401,0.766447368421053,3.343044249888,0.556786383787064,0.0702717503401472,8.79786585846073,0.999635899005944,0.00681892198540836,166.80876501772,236.233462180213,-8.64060489691328
"25",9.8,16.1,12.95,14.03,2.8,3.5,230.049553597037,0.0273696641311521,0.751381595922887,0.121870455920267,0.043716993630873,0.536184210526316,3.73223685170375,0.612327905412072,0.0638527242886335,10.1600253528006,0.999893143400881,0.00417245717497212,169.618364321323,236.233462180213,-8.64060489691328
"26",5.1,17.4,11.25,11.52,2,10.5,236.665000163499,0.0264998654829163,0.743493695407324,0.11803411728361,0.0312344597704297,0.424342105263158,3.9678770806058,0.644711983572564,0.038287496386289,11.3925228993041,0.999964757950822,0.00191769992837237,170.678738302646,236.233462180213,-8.64060489691328
"27",8.3,15.7,12,18.3,3.4,2,244.054366716734,0.02529511982253,0.736990898284014,0.112714657949845,0.0538075390131626,0.473684210526316,4.36227256179597,0.70623710250417,0.0638512880455611,13.0821230392298,0.999992297077343,0.00340909393817957,173.673263351171,236.233462180213,-8.64060489691328
"28",9.2,16.1,12.65,16.68,3.2,0,252.118035331832,0.023548847110695,0.727810681404481,0.104992724087366,0.0525819110327871,0.516447368421053,4.72905392135165,0.757933223189729,0.0587846496735422,15.1126021300542,0.999998761168445,0.00318749276015865,176.225294393124,236.233462180213,-8.64060489691328
"29",8.2,18.6,13.4,13.7,2.5,1.5,260.963863268339,0.0225438761712327,0.714153562200767,0.100542983316853,0.0414444868242573,0.56578947368421,5.00292079092689,0.79507087185099,0.0435232896669428,17.466450778698,0.999999851072422,0.00247587288994413,177.853428163077,236.233462180213,-8.64060489691328
"30",12,18.4,15.2,14.99,3.2,1,271.669508482945,0.0211893351669564,0.706110370571742,0.094539102563109,0.0543336441866984,0.684210526315789,6.11633986928922,0.966846007984596,0.176004737168671,21.3402563854221,0.999999995441311,0.0113848046675877,186.045022780157,236.233462180213,-8.64060489691328
"31",11.6,17.5,14.55,11.46,2.8,8,281.716821698705,0.0220981591295496,0.69506336845081,0.0985681691729885,0.0440141887586188,0.641447368421053,6.97163303462695,1.07363792652801,0.131715937434723,25.7878618445516,0.999999999916742,0.00832791041693978,190.626039741926,236.233462180213,-8.64060489691328
"32",9.9,16.6,13.25,16.08,3.2,1.5,290.418208244587,0.0210890147919092,0.70250112913385,0.0940941624390701,0.0511036427146671,0.555921052631579,7.94596163536503,1.20654235191277,0.147945431329332,30.1270823245746,0.999999999998324,0.00773886659423635,196.599206534011,236.233462180213,-8.64060489691328
"33",11.7,16.3,14,14.22,3.6,0,299.899511143648,0.0196160460495864,0.694235979281016,0.0875570270478263,0.0598816380626719,0.605263157894737,9.03505550403145,1.34758200083934,0.162438769079448,35.1672440022841,0.999999999999982,0.00860844950136343,202.474989825661,236.233462180213,-8.64060489691328
"34",5.8,18.6,12.2,27.49,4.2,0,307.534871750498,0.0181873754787309,0.681945125878471,0.0812092719269204,0.0733567737349421,0.486842105263158,10.2919926685413,1.50905775803942,0.184297719650489,41.8399274204084,1,0.00749127064137491,212.359871262368,236.233462180213,-8.64060489691328
"35",4.8,22.4,13.6,27.83,4.8,0,316.625468374326,0.0166744767616639,0.669776563832126,0.0744801024966042,0.0888239177194944,0.578947368421053,11.712759582258,1.6705481740002,0.202638802301077,50.1654385809219,1,0.00927984930922024,224.756265163597,236.233462180213,-8.64060489691328
"36",13.3,20.6,16.95,13.96,3.7,0,329.19265280658,0.0153759567663952,0.656638327362785,0.0686990231601765,0.071691620099858,0.799342105263158,12.7706233354834,1.76246720993222,0.145995236775585,61.4065970603076,1,0.00889048007860076,230.713598054666,236.233462180213,-8.64060489691328
"37",12.9,20.2,16.55,10.02,2.3,0,341.359582358627,0.0144476774758007,0.645166338684047,0.0645634221784164,0.045884321527117,0.773026315789474,13.404593354695,1.82210328104028,0.0861763442963338,71.8698457779299,1,0.00496475322178217,233.101445764214,236.233462180213,-8.64060489691328
"38",11.3,20.9,16.1,22.17,3.8,0,353.069929614948,0.0133280344397036,0.636860835114163,0.0595723323360511,0.0796545786867493,0.743421052631579,14.4584323461048,1.95365073111391,0.142396718175242,81.7665190012893,1,0.00755517064858385,241.141356161611,236.233462180213,-8.64060489691328
"39",11.9,20,15.95,10.06,2.4,0,364.636121373862,0.0125268277889576,0.62673384850754,0.0559989087281594,0.0519460032785622,0.733552631578947,15.0999817934303,2.00060171241264,0.0849991040039001,90.9181649324649,1,0.00433370958929723,243.234017848091,236.233462180213,-8.64060489691328
"40",9.4,23.4,16.4,23.09,4,2,376.677596905303,0.0119444492183216,0.619417645309194,0.0534005638509483,0.0881235492942823,0.763157894736842,16.1395492364597,2.12764465692905,0.137044107197391,100.320672865446,1,0.00718288432115258,251.194952198911,236.233462180213,-8.64060489691328
"41",13.3,18.6,15.95,13.67,3.4,4,388.257914199197,0.0119304441223548,0.614065207269963,0.053338069556462,0.0729045363723916,0.733552631578947,16.944757965575,2.19245577234446,0.104184700051636,114.081320756115,1,0.00541878906105515,254.750544829213,236.233462180213,-8.64060489691328
"42",8.2,17.2,12.7,13,2.5,2,396.462904644375,0.0117046324713541,0.613936145344534,0.0523303832903896,0.0534551756985126,0.519736842105263,17.5080496823816,2.24694684097196,0.0722916924834731,123.856635377011,1,0.00267389500261636,256.419055310846,236.233462180213,-8.64060489691328
"43",8.3,16.9,12.6,19.28,3.6,1,404.565659295634,0.0111225508706489,0.611853011206472,0.0497323530687439,0.079297217717991,0.513157894736842,18.3125211917484,2.34130917313632,0.102854025651924,133.394954676078,1,0.0036490460600667,259.796028496674,236.233462180213,-8.64060489691328
"44",8,19,13.5,22.33,4.1,0,413.608035151663,0.0102812828580656,0.606464533300307,0.0459763044217838,0.0955436707962819,0.572368421052632,19.2251308062054,2.43940689429533,0.115797713302842,143.567110942953,1,0.00433902771685057,264.446771964703,236.233462180213,-8.64060489691328
"45",5.1,20.6,12.85,29.53,4.7,0,421.981137180097,0.00940947222785183,0.598631020578508,0.0420825199388066,0.117210641552499,0.529605263157895,20.2641006558422,2.54491297165396,0.13048138145404,152.466804352268,1,0.00423166601580957,270.444904642152,236.233462180213,-8.64060489691328
"46",5.6,21,13.3,29.61,4.9,0,430.829246472458,0.00854846276621079,0.59045965604516,0.0382357213529059,0.131700972816326,0.55921052631579,21.3319656901161,2.64439890392727,0.132376976749246,161.198538118541,1,0.00421220295102835,276.43162445239,236.233462180213,-8.64060489691328
"47",9.2,22,15.6,26.53,4.5,0,442.080319079026,0.00775661127868012,0.582340179103862,0.0346969018285666,0.130114342803554,0.710526315789474,22.2876901272455,2.72801012555732,0.116980536199406,171.278110283292,1,0.00441284430936549,282.051116909708,236.233462180213,-8.64060489691328
"48",6.6,24,15.3,28.42,5.4,0,453.026744267515,0.00689886494702454,0.574833153820577,0.0308626161423631,0.171532765157148,0.69078947368421,23.4316577530322,2.83474942249347,0.138396591514341,180.027681750238,1,0.00463530944765109,288.374420645816,236.233462180213,-8.64060489691328
"49",13.5,23,18.25,25.41,6.5,0,467.059583327278,0.00592982837406328,0.566662409098007,0.0265297552167767,0.233833470017755,0.884868421052632,24.8061620555678,2.9626917506977,0.164162136379603,194.657083980926,1,0.00625603082770521,296.004776325751,236.233462180213,-8.64060489691328
"50",15.2,21.2,18.2,23.18,6.2,0,481.052683466167,0.00505858806579761,0.557387956053184,0.0226333156394078,0.254706367247112,0.881578947368421,26.0704842309769,3.06688604107849,0.148732643277138,207.330596339931,1,0.00497253889374099,301.537422000483,236.233462180213,-8.64060489691328
"51",16,21.9,18.95,18.2,5.1,0.5,495.840827244795,0.00444385996094465,0.549014997435634,0.0198836523056523,0.232256881019514,0.930921052631579,27.0311278991656,3.1459227876456,0.111801136002747,224.070738904355,1,0.0035817016511172,304.666396562899,236.233462180213,-8.64060489691328
"52",13.9,25.7,19.8,29.73,6.7,0,511.526191963948,0.00360878076259518,0.543090187231481,0.0161478901487508,0.365725695072063,0.986842105263158,28.3113374249519,3.27524612426656,0.148103257173754,244.348966747678,1,0.00422284953052078,310.692571756933,236.233462180213,-8.64060489691328
"53",8.5,20.3,14.4,13.33,3.2,2.5,521.572570498999,0.00361198689281766,0.535022359322282,0.0161622338370166,0.171205367743243,0.631578947368421,28.7777573244663,3.29159837594005,0.0533490836842513,257.523426260052,1,0.00099480573163456,311.329088256263,236.233462180213,-8.64060489691328
"54",5.7,21,13.35,24.48,3.9,0,530.520099865898,0.00315321583579484,0.535053372046963,0.0141097044156573,0.234878993250077,0.5625,29.3504577525234,3.35312119664702,0.0654277340693913,271.154103811941,1,0.000965940113373372,312.464106527081,236.233462180213,-8.64060489691328
"55",12.4,22.8,17.6,23.94,4.5,9.5,543.920915142692,0.0041094342899621,0.530613065004874,0.0183876457056096,0.203314455042363,0.842105263157895,29.7698381330433,3.3938621022659,0.04781077994174,305.419064525738,1,0.00141412049565184,314.089100671044,236.233462180213,-8.64060489691328
"56",11.5,15.4,13.45,9.91,2.2,9,552.968934752413,0.00519292276053818,0.539861722865576,0.0232341472029567,0.0773408617471135,0.569078947368421,29.9122633097109,3.39985512183202,0.016188175443548,335.144233710147,1,0.000416077462115027,314.287020398223,236.233462180213,-8.64060489691328
"57",9.4,19.7,14.55,20.43,3.6,0.5,563.157384511588,0.00481994437866127,0.550307939307917,0.0215659068106522,0.133923266452556,0.641447368421053,30.1482878516537,3.42543012417722,0.0268169648636223,373.819370442872,1,0.00073523606941521,315.008022297334,236.233462180213,-8.64060489691328
"58",7.7,21.1,14.4,21.62,3.8,10.5,573.192536688593,0.00591217594917188,0.546716482286497,0.026450816048724,0.113251828501844,0.631578947368421,30.3283858640871,3.44131604002007,0.0204354488807967,430.333119877371,1,0.000689394647042149,315.723448486249,236.233462180213,-8.64060489691328
"59",11.6,20.2,15.9,12.01,2.9,0,584.784024024504,0.00552186326739459,0.557218616296801,0.0247053099655077,0.0908020408474553,0.730263157894737,30.4628926239125,3.45203326260027,0.0152422100781495,492.501033533407,1,0.000567202752945014,316.050429529267,236.233462180213,-8.64060489691328
"60",10,20,15,17.17,3.3,5,595.439483588006,0.00582339993853029,0.55347101617393,0.0260538172003384,0.0962721653591874,0.671052631578947,31.6597502913962,3.58550704279029,0.135545655176774,566.772859887737,1,0.00498225589811846,320.15660555026,236.233462180213,-8.64060489691328
"61",12.6,21.2,16.9,14.36,3.4,7.5,608.076279775828,0.0064376844101477,0.556366786924435,0.0288006705896617,0.0880004333164717,0.796052631578947,32.6975015407758,3.67541290771794,0.116650023923505,683.026071205288,1,0.00574876312020911,324.119112993758,236.233462180213,-8.64060489691328
"62",13.7,22.5,18.1,22.59,4.8,0,621.958482014135,0.00586723096805477,0.562253956159679,0.026249826910556,0.133565758528896,0.875,34.205013965867,3.81753368516043,0.168249586722186,805.305024339588,1,0.00850697504192172,333.343396171214,236.233462180213,-8.64060489691328
"63",13.2,22.7,17.95,18.38,4.2,0,635.691306584424,0.00537787637413541,0.55678739902044,0.0240613517315933,0.125004288374682,0.865131578947368,35.4911533587567,3.89712767883863,0.14122531821408,934.400043328604,1,0.00662208691261275,339.185666128998,236.233462180213,-8.64060489691328
"64",13.3,21.9,17.6,22.45,4.4,0,649.064635272924,0.00489494516348455,0.552086962109238,0.0219013767850571,0.141162891664001,0.842105263157895,36.8240881615218,4.00294898138827,0.144896188266269,1066.37318329693,1,0.0061530525242933,345.816195529176,236.233462180213,-8.64060489691328
"65",12.4,18.5,15.45,11,2.7,0.5,660.196612655364,0.00465123579860649,0.547439077520735,0.0208112748998013,0.0896764299582597,0.700657894736842,37.5946759035426,4.04108376359058,0.0828311333416374,1182.80813759526,1,0.00283112539688777,347.311029738733,236.233462180213,-8.64060489691328
"66",8.6,26.3,17.45,30.28,5.9,0,673.422073370222,0.00407935703746755,0.545090343985881,0.0182530951760602,0.219394366678257,0.832236842105263,39.3682320645091,4.22115146723205,0.190164729236881,1321.34133173567,1,0.00691389106533977,357.35995556874,236.233462180213,-8.64060489691328
"67",15.5,23.9,19.7,23.57,6.4,0,689.008112287802,0.00348445559841378,0.539571196254947,0.0155916751714322,0.273049690543111,0.980263157894737,41.273047483354,4.3527820457634,0.200887670312827,1475.82145035746,1,0.00752704788745018,365.875756466686,236.233462180213,-8.64060489691328
"68",17.4,27.6,22.5,25.65,7.1,0,707.53325166276,0.00285581853238569,0.533819562170844,0.0127790922335274,0.36134451828028,1,43.3646239451903,4.51132250703325,0.217591555259163,1640.41757365122,1,0.00700896640103913,374.505195899645,236.233462180213,-8.64060489691328
"69",17.2,29.7,23.45,28.93,7.2,0,727.064031464096,0.00225119711909726,0.527732010007131,0.010073766322696,0.454282527075536,1,45.4122207523717,4.6608914310375,0.210155465967022,1786.7601766715,1,0.00549063511901956,382.129711451321,236.233462180213,-8.64060489691328
"70",18.4,31,24.7,20.78,6.3,0,747.915511743541,0.00867834725964829,0.521869206309312,0.0388160917520159,0.100701084467006,1,45.7481575014124,4.64080305028319,0.0340782312293584,2398.93470318493,1,0.00353358733362401,385.654252801371,236.233462180213,-8.64060489691328
"71",16.9,25.5,21.2,18.01,4.2,0,764.998460237836,0.00817428700091571,0.583567991283671,0.0365636272896037,0.069871429307687,1,45.9918216397564,4.6407427722652,0.0245866014557404,2878.90454533604,1,0.0024587594556269,387.779801175571,236.233462180213,-8.64060489691328
"72",18.1,30,24.05,25.02,5.6,0,785.059275252369,0.00756466168499384,0.57879739504752,0.0338389361350779,0.0984716828643853,1,46.3118343581889,4.65815971011761,0.032187676700475,3395.53669238871,1,0.00306055859989911,391.455409631706,236.233462180213,-8.64060489691328
"73",17.9,31.8,24.85,28.01,6.2,0,805.965394096075,0.00693562396537806,0.573008058001939,0.0310269552305016,0.116286722915791,1,46.6552760737507,4.66709700946446,0.0343557243362987,3874.29101095019,1,0.00307839976450248,395.594256547084,236.233462180213,-8.64060489691328
"74",20.9,31.3,26.1,25.43,6.7,0,828.187655667642,0.0062955543117276,0.567013346682452,0.0281651544185533,0.13530569606561,1,47.0109736775503,4.6740790943799,0.0353653328953486,4312.11564155478,1,0.00295917420743693,399.20634295165,236.233462180213,-8.64060489691328
"75",17.8,26.9,22.35,27.81,7.2,0,846.508287911901,0.00567211435546773,0.560893308114327,0.025377261936635,0.15831458426128,1,47.3794186491728,4.68594313842282,0.0364401302482185,4621.79799118688,1,0.00277425219094242,402.909636716295,236.233462180213,-8.64060489691328
"76",15.5,23.7,19.6,27.09,6.4,0,861.967014599374,0.00514336960283578,0.554914400356121,0.0230125153905154,0.152644018133213,0.973684210526316,47.6906660400281,4.69153268065072,0.0306187232683896,4847.87462798813,1,0.00205821411289853,405.585973691579,236.233462180213,-8.64060489691328
"77",15.7,25.7,20.7,21.97,5.4,0,878.582783183386,0.00469772814587623,0.549831079237901,0.0210192371406159,0.138608927258109,1,47.9374665123232,4.69773784984572,0.0241857570792241,5056.00021552792,1,0.00152509849042063,407.194281555637,236.233462180213,-8.64060489691328
"78",15.4,26,20.7,24.14,5.5,2,895.205376858395,0.00446090108696352,0.545538569176753,0.0199598810791075,0.146180434797214,1,48.1658131740358,4.70929315203137,0.0223260295929612,5233.69211043776,1,0.00133687468693242,408.74334499288,236.233462180213,-8.64060489691328
"79",13.6,25.6,19.6,24.99,5.2,0,910.68136004511,0.00406155272732383,0.543254603570682,0.0181734473180231,0.149426102197695,0.973684210526316,48.3700151378407,4.71885484490905,0.0199214208119326,5368.19516277134,1,0.0010575404992228,410.011885972507,236.233462180213,-8.64060489691328
"80",11.4,27.9,19.65,30.4,5.6,0,926.215352224843,0.00939751120061774,0.53939920556683,0.0420290890121717,0.0684770911658369,0.976973684210526,48.4533690480571,4.71849868698238,0.0081171923364301,5649.81589846953,1,0.000999907748420836,411.470951359003,236.233462180213,-8.64060489691328
"81",12.2,31.8,22,30.47,5.9,0,944.119955062008,0.00884465509684157,0.590347187695236,0.0395591764005507,0.0753549413094919,1,48.5466639138549,4.71785364288562,0.00906656579425346,5912.86555692379,1,0.00107599762680622,413.044662448065,236.233462180213,-8.64060489691328
"82",15.1,33.2,24.15,29.15,6.8,0,964.272711865402,0.00824172317234882,0.58513860289688,0.0368649973771398,0.0914996997305326,1,48.6483387778055,4.71727879765681,0.00985909677532109,6140.3735433123,1,0.00109036673028954,414.570303577086,236.233462180213,-8.64060489691328
"83",19.2,30.5,24.85,24.45,6.4,0,985.165941668064,0.00768590340235594,0.579436507400505,0.0343808615502603,0.0906402728139103,1,48.7362201012629,4.71570567213435,0.00850337704979011,6316.68651018777,1,0.000877060287175484,415.599621530115,236.233462180213,-8.64060489691328
"84",17.8,28.5,23.15,19.1,4.6,12.5,1004.29735607991,0.00838802325229898,0.574161083461838,0.0375187846162428,0.0586852095676424,1,48.7865111994444,4.71378724548006,0.00485916150470375,6459.09825345571,1,0.000546929501731555,416.101046497303,236.233462180213,-8.64060489691328
"85",17.1,26,21.55,19.52,4.6,57.5,1021.74947903185,0.0130247482331206,0.58082211824844,0.0582198345770548,0.0372080380105731,1,48.8174741640328,4.71348136493589,0.00298957205569675,6626.9134283814,1,0.000522157171616551,416.59028688082,236.233462180213,-8.64060489691328
"86",16,28.1,22.05,25.27,6,0,1039.64812904054,0.0124331983740354,0.623971009451774,0.0555812212271398,0.0500478062175839,1,48.8606617488236,4.71443705350327,0.00416705674261495,6758.59687616296,1,0.000694830308031979,417.433088251251,236.233462180213,-8.64060489691328
"87",17.3,26,21.65,17.54,4.5,0,1057.14085704479,0.0120104470726367,0.618559047923623,0.0536950573972363,0.0384280833800084,1,48.8919120409954,4.71192571072237,0.00301172625501911,6856.8105414166,1,0.000485144442384044,417.841541060183,236.233462180213,-8.64060489691328
"88",14.5,28.8,21.65,28.35,5.6,0,1074.64013272833,0.0116574040126253,0.614673184841295,0.0521196123777912,0.0492698866520305,1,48.9298570640237,4.71290850542594,0.00365485273203973,6931.00882380931,1,0.000571468523075465,418.619195426384,236.233462180213,-8.64060489691328
"89",17.7,32.3,25,24.95,6.3,5.5,1095.62507078428,0.0117324201632116,0.611416803986771,0.0524543918754488,0.0550742163309099,1,48.969563954547,4.7116490517312,0.00382043289694889,6995.98363017411,1,0.000601195452931239,419.339187100814,236.233462180213,-8.64060489691328
"90",14.6,21.8,18.2,23.75,5,2.5,1109.54484395017,0.0116321930293501,0.612109577696704,0.0520070990345542,0.0440863138641679,0.881578947368421,49.5393566285867,4.76172378643721,0.0547684813441217,7030.3008157463,1,0.0075331357431633,427.926961848021,236.233462180213,-8.64060489691328
"91",12.4,24.8,18.6,28.21,5.1,0,1123.88141019652,0.0113124968462509,0.611183879454334,0.0505802229321541,0.0462388569195737,0.907894736842105,50.1191453348102,4.76114115438173,0.0550778719709944,7056.51896228276,1,0.00758777849848367,438.201420957247,236.233462180213,-8.64060489691328
"92",13.9,26.3,20.1,17.25,4.2,5.5,1139.78082467541,0.0115205773430717,0.608225830792875,0.0515089569031286,0.0373912884694349,1,50.5718695216571,4.73849049135949,0.0424194176500401,7077.81218386984,1,0.00655493986677519,443.628911166937,236.233462180213,-8.64060489691328
"93",16.8,24.9,20.85,12.85,2.9,1,1156.45653063155,0.0114245663053103,0.610152052243904,0.0510804379860688,0.0260347648643472,1,50.8803854854016,4.73348148883024,0.0287017205050955,7092.25315536208,1,0.00439828936306203,446.341776046074,236.233462180213,-8.64060489691328
"94",13.8,24.6,19.2,11.1,2.5,4.5,1171.41919091554,0.0116529602305223,0.609263691673194,0.0520997804515282,0.0220038729505528,0.947368421052632,51.136267592905,4.74049455798029,0.0237210847643588,7100.48901781171,1,0.00351245361304947,448.213211331107,236.233462180213,-8.64060489691328
"95",16.6,24.2,20.4,16.74,3.8,3,1187.62544474316,0.0116710907068494,0.611375751529055,0.0521806937621261,0.033393930313202,1,51.5201538421329,4.76450569246587,0.0355012181312642,7104.2560782905,1,0.00555743457446981,452.678721160385,236.233462180213,-8.64060489691328
"96",13.9,28.9,21.4,25.02,5,0,1204.8702829744,0.0113574787918779,0.611543234194548,0.0507810001090736,0.0451526718400961,1,52.027803789558,4.78386642888486,0.0466775332461632,7102.73520436491,1,0.0071109954625941,461.218742271142,236.233462180213,-8.64060489691328
"97",18.6,27.9,23.25,17.6,4.9,18,1224.04233752324,0.0125900584480141,0.608642520953385,0.0562809741313066,0.039917535302894,1,52.4617309661357,4.77175771786185,0.0394686815644987,7096.86342786539,1,0.00666400753838498,466.848495839569,236.233462180213,-8.64060489691328
"98",13.9,19.8,16.85,9.22,2.3,3.5,1236.55024106693,0.0127429480306364,0.619997059173679,0.0569629614704545,0.0185119985838673,0.792763157894737,52.6615936143239,4.75634924683665,0.018051420227473,7090.79964800557,1,0.00244550553485517,467.930778769075,236.233462180213,-8.64060489691328
"99",13.8,22.6,18.2,18.01,4.1,0.5,1250.4575695599,0.0125243778166664,0.621396647042452,0.0559879794760381,0.0335755457611025,0.881578947368421,53.0204122706255,4.78233024502663,0.0323646919935751,7081.27517123396,1,0.0047923523148421,472.07367149821,236.233462180213,-8.64060489691328
"100",14.5,22,18.25,19.79,4.9,1,1264.41948303185,0.012298562115276,0.619395188140819,0.0549805652053839,0.0408636471364299,0.884868421052632,53.446175777388,4.79615004688352,0.0382071426667735,7069.00965188345,1,0.00557639733898838,477.370802858462,236.233462180213,-8.64060489691328
"101",15.1,22.4,18.75,18.03,4.9,0,1278.90331729006,0.0119883176793042,0.617323112392777,0.0535963133538104,0.0419211532433524,0.917763157894737,53.8699147686245,4.8029901022683,0.0377801633731078,7053.39141179024,1,0.00557507383660068,482.195694759609,236.233462180213,-8.64060489691328
