STATION,Month,Day,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,TMAX,TMIN
USW00014922,2,11,14,44.88523,-93.23133,254.5,0,-105,-243
USW00014922,2,12,14,44.88523,-93.23133,254.5,8,-43,-110
USW00014922,2,13,14,44.88523,-93.23133,254.5,0,-10,-149
USW00014922,2,14,14,44.88523,-93.23133,254.5,0,-88,-171
USW00014922,2,15,14,44.88523,-93.23133,254.5,30,-71,-177
USW00014922,2,16,14,44.88523,-93.23133,254.5,0,-55,-155
USW00014922,2,17,14,44.88523,-93.23133,254.5,81,-16,-77
USW00014922,2,18,14,44.88523,-93.23133,254.5,0,67,-88
USW00014922,2,19,14,44.88523,-93.23133,254.5,0,44,-60
USW00014922,2,20,14,44.88523,-93.23133,254.5,211,22,-93
USW00014922,2,21,14,44.88523,-93.23133,254.5,15,-88,-143
USW00014922,2,22,14,44.88523,-93.23133,254.5,0,-99,-155
USW00014922,2,23,14,44.88523,-93.23133,254.5,0,-82,-171
USW00014922,2,24,14,44.88523,-93.23133,254.5,3,-99,-193
USW00014922,2,25,14,44.88523,-93.23133,254.5,0,-143,-216
USW00014922,2,26,14,44.88523,-93.23133,254.5,0,-66,-238
USW00014922,2,27,14,44.88523,-93.23133,254.5,0,-171,-255
USW00014922,2,28,14,44.88523,-93.23133,254.5,10,-99,-227
USW00014922,3,1,14,44.88523,-93.23133,254.5,0,-132,-216
USW00014922,3,2,14,44.88523,-93.23133,254.5,0,-160,-260
USW00014922,3,3,14,44.88523,-93.23133,254.5,5,-121,-232
USW00014922,3,4,14,44.88523,-93.23133,254.5,0,-71,-138
USW00014922,3,5,14,44.88523,-93.23133,254.5,0,-43,-110
USW00014922,3,6,14,44.88523,-93.23133,254.5,0,-32,-110
USW00014922,3,7,14,44.88523,-93.23133,254.5,0,6,-49
USW00014922,3,8,14,44.88523,-93.23133,254.5,0,-16,-93
USW00014922,3,9,14,44.88523,-93.23133,254.5,0,67,-82
USW00014922,3,10,14,44.88523,-93.23133,254.5,0,117,0
USW00014922,3,11,14,44.88523,-93.23133,254.5,0,67,-16
USW00014922,3,12,14,44.88523,-93.23133,254.5,0,-10,-71
USW00014922,3,13,14,44.88523,-93.23133,254.5,0,100,-66
USW00014922,3,14,14,44.88523,-93.23133,254.5,0,67,-32
USW00014922,3,15,14,44.88523,-93.23133,254.5,0,-5,-66
USW00014922,3,16,14,44.88523,-93.23133,254.5,0,-38,-116
USW00014922,3,17,14,44.88523,-93.23133,254.5,15,17,-49
USW00014922,3,18,14,44.88523,-93.23133,254.5,38,28,-21
USW00014922,3,19,14,44.88523,-93.23133,254.5,15,22,-32
USW00014922,3,20,14,44.88523,-93.23133,254.5,0,67,-55
USW00014922,3,21,14,44.88523,-93.23133,254.5,0,72,-66
USW00014922,3,22,14,44.88523,-93.23133,254.5,0,-55,-132
USW00014922,3,23,14,44.88523,-93.23133,254.5,0,-32,-132
USW00014922,3,24,14,44.88523,-93.23133,254.5,20,-5,-82
USW00014922,3,25,14,44.88523,-93.23133,254.5,0,-43,-121
USW00014922,3,26,14,44.88523,-93.23133,254.5,0,44,-105
USW00014922,3,27,14,44.88523,-93.23133,254.5,112,44,-5
USW00014922,3,28,14,44.88523,-93.23133,254.5,0,33,-27
USW00014922,3,29,14,44.88523,-93.23133,254.5,0,61,-55
USW00014922,3,30,14,44.88523,-93.23133,254.5,0,156,22
USW00014922,3,31,14,44.88523,-93.23133,254.5,3,144,-16
USW00014922,4,1,14,44.88523,-93.23133,254.5,5,28,-66
USW00014922,4,2,14,44.88523,-93.23133,254.5,0,61,-60
USW00014922,4,3,14,44.88523,-93.23133,254.5,173,44,-27
USW00014922,4,4,14,44.88523,-93.23133,254.5,28,44,-38
USW00014922,4,5,14,44.88523,-93.23133,254.5,0,100,-43
USW00014922,4,6,14,44.88523,-93.23133,254.5,0,167,44
USW00014922,4,7,14,44.88523,-93.23133,254.5,0,156,33
USW00014922,4,8,14,44.88523,-93.23133,254.5,0,122,11
USW00014922,4,9,14,44.88523,-93.23133,254.5,0,217,17
USW00014922,4,10,14,44.88523,-93.23133,254.5,0,167,72
USW00014922,4,11,14,44.88523,-93.23133,254.5,0,172,61
USW00014922,4,12,14,44.88523,-93.23133,254.5,36,128,67
USW00014922,4,13,14,44.88523,-93.23133,254.5,0,67,0
USW00014922,4,14,14,44.88523,-93.23133,254.5,0,33,-43
USW00014922,4,15,14,44.88523,-93.23133,254.5,0,22,-77
USW00014922,4,16,14,44.88523,-93.23133,254.5,173,28,-21
USW00014922,4,17,14,44.88523,-93.23133,254.5,0,56,-21
USW00014922,4,18,14,44.88523,-93.23133,254.5,0,111,-32
USW00014922,4,19,14,44.88523,-93.23133,254.5,28,194,56
USW00014922,4,20,14,44.88523,-93.23133,254.5,25,233,72
USW00014922,4,21,14,44.88523,-93.23133,254.5,51,200,67
USW00014922,4,22,14,44.88523,-93.23133,254.5,0,150,33
USW00014922,4,23,14,44.88523,-93.23133,254.5,66,83,44
USW00014922,4,24,14,44.88523,-93.23133,254.5,213,72,33
USW00014922,4,25,14,44.88523,-93.23133,254.5,0,178,22
USW00014922,4,26,14,44.88523,-93.23133,254.5,10,128,28
USW00014922,4,27,14,44.88523,-93.23133,254.5,447,72,33
USW00014922,4,28,14,44.88523,-93.23133,254.5,178,72,50
USW00014922,4,29,14,44.88523,-93.23133,254.5,152,56,11
USW00014922,4,30,14,44.88523,-93.23133,254.5,8,78,17
USW00014922,5,1,14,44.88523,-93.23133,254.5,10,94,28
USW00014922,5,2,14,44.88523,-93.23133,254.5,0,150,56
USW00014922,5,3,14,44.88523,-93.23133,254.5,0,150,61
USW00014922,5,4,14,44.88523,-93.23133,254.5,0,139,22
USW00014922,5,5,14,44.88523,-93.23133,254.5,0,178,100
USW00014922,5,6,14,44.88523,-93.23133,254.5,0,183,83
USW00014922,5,7,14,44.88523,-93.23133,254.5,10,183,106
USW00014922,5,8,14,44.88523,-93.23133,254.5,150,206,106
USW00014922,5,9,14,44.88523,-93.23133,254.5,0,156,78
USW00014922,5,10,14,44.88523,-93.23133,254.5,15,211,50
USW00014922,5,11,14,44.88523,-93.23133,254.5,160,200,89
USW00014922,5,12,14,44.88523,-93.23133,254.5,69,172,94
USW00014922,5,13,14,44.88523,-93.23133,254.5,0,117,61
USW00014922,5,14,14,44.88523,-93.23133,254.5,0,150,33
USW00014922,5,15,14,44.88523,-93.23133,254.5,0,94,44
USW00014922,5,16,14,44.88523,-93.23133,254.5,0,122,44
USW00014922,5,17,14,44.88523,-93.23133,254.5,0,189,50
USW00014922,5,18,14,44.88523,-93.23133,254.5,0,222,94
USW00014922,5,19,14,44.88523,-93.23133,254.5,572,156,106
USW00014922,5,20,14,44.88523,-93.23133,254.5,0,256,100
USW00014922,5,21,14,44.88523,-93.23133,254.5,0,189,106
USW00014922,5,22,14,44.88523,-93.23133,254.5,0,217,83
USW00014922,5,23,14,44.88523,-93.23133,254.5,0,239,100
USW00014922,5,24,14,44.88523,-93.23133,254.5,0,267,144
USW00014922,5,25,14,44.88523,-93.23133,254.5,0,261,133
USW00014922,5,26,14,44.88523,-93.23133,254.5,3,278,189
USW00014922,5,27,14,44.88523,-93.23133,254.5,3,228,161
USW00014922,5,28,14,44.88523,-93.23133,254.5,0,272,144
USW00014922,5,29,14,44.88523,-93.23133,254.5,0,289,139
USW00014922,5,30,14,44.88523,-93.23133,254.5,0,306,178
USW00014922,5,31,14,44.88523,-93.23133,254.5,165,300,200
USW00014922,6,1,14,44.88523,-93.23133,254.5,602,222,183
USW00014922,6,2,14,44.88523,-93.23133,254.5,5,267,156
USW00014922,6,3,14,44.88523,-93.23133,254.5,0,239,133
USW00014922,6,4,14,44.88523,-93.23133,254.5,0,272,161
USW00014922,6,5,14,44.88523,-93.23133,254.5,8,256,172
USW00014922,6,6,14,44.88523,-93.23133,254.5,0,289,150
USW00014922,6,7,14,44.88523,-93.23133,254.5,226,194,106
USW00014922,6,8,14,44.88523,-93.23133,254.5,0,217,94
USW00014922,6,9,14,44.88523,-93.23133,254.5,0,211,150
USW00014922,6,10,14,44.88523,-93.23133,254.5,0,250,128
USW00014922,6,11,14,44.88523,-93.23133,254.5,46,272,161
USW00014922,6,12,14,44.88523,-93.23133,254.5,0,189,122
USW00014922,6,13,14,44.88523,-93.23133,254.5,0,244,106
USW00014922,6,14,14,44.88523,-93.23133,254.5,406,189,144
USW00014922,6,15,14,44.88523,-93.23133,254.5,163,244,139
USW00014922,6,16,14,44.88523,-93.23133,254.5,97,294,172
USW00014922,6,17,14,44.88523,-93.23133,254.5,3,278,167
USW00014922,6,18,14,44.88523,-93.23133,254.5,130,272,206
USW00014922,6,19,14,44.88523,-93.23133,254.5,1049,233,183
USW00014922,6,20,14,44.88523,-93.23133,254.5,0,294,194
USW00014922,6,21,14,44.88523,-93.23133,254.5,0,294,194
USW00014922,6,22,14,44.88523,-93.23133,254.5,23,250,189
USW00014922,6,23,14,44.88523,-93.23133,254.5,0,283,189
USW00014922,6,24,14,44.88523,-93.23133,254.5,0,289,178
USW00014922,6,25,14,44.88523,-93.23133,254.5,0,222,133
USW00014922,6,26,14,44.88523,-93.23133,254.5,0,272,144
USW00014922,6,27,14,44.88523,-93.23133,254.5,0,272,211
USW00014922,6,28,14,44.88523,-93.23133,254.5,127,283,206
USW00014922,6,29,14,44.88523,-93.23133,254.5,3,294,178
USW00014922,6,30,14,44.88523,-93.23133,254.5,0,272,183
USW00014922,7,1,14,44.88523,-93.23133,254.5,38,239,128
USW00014922,7,2,14,44.88523,-93.23133,254.5,3,233,122
USW00014922,7,3,14,44.88523,-93.23133,254.5,0,256,144
USW00014922,7,4,14,44.88523,-93.23133,254.5,0,256,156
USW00014922,7,5,14,44.88523,-93.23133,254.5,0,289,183
USW00014922,7,6,14,44.88523,-93.23133,254.5,33,322,206
USW00014922,7,7,14,44.88523,-93.23133,254.5,94,306,183
USW00014922,7,8,14,44.88523,-93.23133,254.5,0,250,167
USW00014922,7,9,14,44.88523,-93.23133,254.5,0,261,144
USW00014922,7,10,14,44.88523,-93.23133,254.5,0,294,161
USW00014922,7,11,14,44.88523,-93.23133,254.5,262,272,183
USW00014922,7,12,14,44.88523,-93.23133,254.5,15,267,200
USW00014922,7,13,14,44.88523,-93.23133,254.5,0,256,172
USW00014922,7,14,14,44.88523,-93.23133,254.5,18,183,133
USW00014922,7,15,14,44.88523,-93.23133,254.5,0,222,122
USW00014922,7,16,14,44.88523,-93.23133,254.5,0,250,128
USW00014922,7,17,14,44.88523,-93.23133,254.5,0,261,150
USW00014922,7,18,14,44.88523,-93.23133,254.5,0,261,156
USW00014922,7,19,14,44.88523,-93.23133,254.5,0,261,194
USW00014922,7,20,14,44.88523,-93.23133,254.5,0,306,211
USW00014922,7,21,14,44.88523,-93.23133,254.5,0,333,233
USW00014922,7,22,14,44.88523,-93.23133,254.5,0,300,211
USW00014922,7,23,14,44.88523,-93.23133,254.5,0,289,161
USW00014922,7,24,14,44.88523,-93.23133,254.5,0,278,172
USW00014922,7,25,14,44.88523,-93.23133,254.5,107,272,178
USW00014922,7,26,14,44.88523,-93.23133,254.5,0,300,217
USW00014922,7,27,14,44.88523,-93.23133,254.5,8,256,183
USW00014922,7,28,14,44.88523,-93.23133,254.5,0,250,172
USW00014922,7,29,14,44.88523,-93.23133,254.5,0,272,150
USW00014922,7,30,14,44.88523,-93.23133,254.5,0,283,156
USW00014922,7,31,14,44.88523,-93.23133,254.5,0,289,172
USW00014922,8,1,14,44.88523,-93.23133,254.5,0,306,183
USW00014922,8,2,14,44.88523,-93.23133,254.5,0,306,194
USW00014922,8,3,14,44.88523,-93.23133,254.5,170,311,200
USW00014922,8,4,14,44.88523,-93.23133,254.5,0,272,200
USW00014922,8,5,14,44.88523,-93.23133,254.5,0,272,167
USW00014922,8,6,14,44.88523,-93.23133,254.5,0,278,167
USW00014922,8,7,14,44.88523,-93.23133,254.5,0,283,183
USW00014922,8,8,14,44.88523,-93.23133,254.5,0,283,194
USW00014922,8,9,14,44.88523,-93.23133,254.5,0,261,194
USW00014922,8,10,14,44.88523,-93.23133,254.5,38,289,200
USW00014922,8,11,14,44.88523,-93.23133,254.5,10,256,167
USW00014922,8,12,14,44.88523,-93.23133,254.5,0,267,139
USW00014922,8,13,14,44.88523,-93.23133,254.5,0,283,172
USW00014922,8,14,14,44.88523,-93.23133,254.5,0,267,150
USW00014922,8,15,14,44.88523,-93.23133,254.5,0,294,178
USW00014922,8,16,14,44.88523,-93.23133,254.5,20,300,194
USW00014922,8,17,14,44.88523,-93.23133,254.5,69,272,200
USW00014922,8,18,14,44.88523,-93.23133,254.5,3,306,194
USW00014922,8,19,14,44.88523,-93.23133,254.5,0,272,183
USW00014922,8,20,14,44.88523,-93.23133,254.5,0,283,183
USW00014922,8,21,14,44.88523,-93.23133,254.5,18,294,211
USW00014922,8,22,14,44.88523,-93.23133,254.5,0,261,211
USW00014922,8,23,14,44.88523,-93.23133,254.5,0,250,206
USW00014922,8,24,14,44.88523,-93.23133,254.5,36,317,228
USW00014922,8,25,14,44.88523,-93.23133,254.5,0,261,178
USW00014922,8,26,14,44.88523,-93.23133,254.5,0,244,133
USW00014922,8,27,14,44.88523,-93.23133,254.5,0,256,150
USW00014922,8,28,14,44.88523,-93.23133,254.5,5,222,161
USW00014922,8,29,14,44.88523,-93.23133,254.5,173,267,189
USW00014922,8,30,14,44.88523,-93.23133,254.5,76,250,178
USW00014922,8,31,14,44.88523,-93.23133,254.5,119,294,167
USW00014922,9,1,14,44.88523,-93.23133,254.5,43,256,183
USW00014922,9,2,14,44.88523,-93.23133,254.5,0,256,167
USW00014922,9,3,14,44.88523,-93.23133,254.5,33,267,156
USW00014922,9,4,14,44.88523,-93.23133,254.5,0,300,189
USW00014922,9,5,14,44.88523,-93.23133,254.5,0,189,128
USW00014922,9,6,14,44.88523,-93.23133,254.5,0,250,111
USW00014922,9,7,14,44.88523,-93.23133,254.5,0,244,133
USW00014922,9,8,14,44.88523,-93.23133,254.5,0,239,144
USW00014922,9,9,14,44.88523,-93.23133,254.5,46,239,161
USW00014922,9,10,14,44.88523,-93.23133,254.5,8,200,83
USW00014922,9,11,14,44.88523,-93.23133,254.5,0,139,61
USW00014922,9,12,14,44.88523,-93.23133,254.5,0,133,61
USW00014922,9,13,14,44.88523,-93.23133,254.5,0,156,39
USW00014922,9,14,14,44.88523,-93.23133,254.5,0,183,100
USW00014922,9,15,14,44.88523,-93.23133,254.5,15,167,89
USW00014922,9,16,14,44.88523,-93.23133,254.5,0,200,61
USW00014922,9,17,14,44.88523,-93.23133,254.5,0,250,128
USW00014922,9,18,14,44.88523,-93.23133,254.5,0,239,89
USW00014922,9,19,14,44.88523,-93.23133,254.5,0,272,139
USW00014922,9,20,14,44.88523,-93.23133,254.5,61,250,139
USW00014922,9,21,14,44.88523,-93.23133,254.5,0,194,100
USW00014922,9,22,14,44.88523,-93.23133,254.5,0,222,89
USW00014922,9,23,14,44.88523,-93.23133,254.5,0,233,106
USW00014922,9,24,14,44.88523,-93.23133,254.5,10,183,144
USW00014922,9,25,14,44.88523,-93.23133,254.5,0,250,150
USW00014922,9,26,14,44.88523,-93.23133,254.5,0,278,144
USW00014922,9,27,14,44.88523,-93.23133,254.5,0,283,172
USW00014922,9,28,14,44.88523,-93.23133,254.5,0,278,150
USW00014922,9,29,14,44.88523,-93.23133,254.5,18,194,67
USW00014922,9,30,14,44.88523,-93.23133,254.5,0,150,56
USW00014922,10,1,14,44.88523,-93.23133,254.5,175,150,100
USW00014922,10,2,14,44.88523,-93.23133,254.5,198,156,83
USW00014922,10,3,14,44.88523,-93.23133,254.5,23,100,22
USW00014922,10,4,14,44.88523,-93.23133,254.5,8,106,28
USW00014922,10,5,14,44.88523,-93.23133,254.5,0,94,17
USW00014922,10,6,14,44.88523,-93.23133,254.5,0,172,22
USW00014922,10,7,14,44.88523,-93.23133,254.5,0,156,72
USW00014922,10,8,14,44.88523,-93.23133,254.5,0,150,39
USW00014922,10,9,14,44.88523,-93.23133,254.5,0,122,11
USW00014922,10,10,14,44.88523,-93.23133,254.5,0,117,11
USW00014922,10,11,14,44.88523,-93.23133,254.5,0,139,-5
USW00014922,10,12,14,44.88523,-93.23133,254.5,0,161,56
USW00014922,10,13,14,44.88523,-93.23133,254.5,5,139,100
USW00014922,10,14,14,44.88523,-93.23133,254.5,0,183,83
USW00014922,10,15,14,44.88523,-93.23133,254.5,0,189,33
USW00014922,10,16,14,44.88523,-93.23133,254.5,0,222,50
USW00014922,10,17,14,44.88523,-93.23133,254.5,0,144,94
USW00014922,10,18,14,44.88523,-93.23133,254.5,0,122,39
USW00014922,10,19,14,44.88523,-93.23133,254.5,0,206,44
USW00014922,10,20,14,44.88523,-93.23133,254.5,0,178,56
USW00014922,10,21,14,44.88523,-93.23133,254.5,0,144,33
USW00014922,10,22,14,44.88523,-93.23133,254.5,0,156,39
USW00014922,10,23,14,44.88523,-93.23133,254.5,36,200,89
USW00014922,10,24,14,44.88523,-93.23133,254.5,0,194,78
USW00014922,10,25,14,44.88523,-93.23133,254.5,0,172,67
USW00014922,10,26,14,44.88523,-93.23133,254.5,0,178,22
USW00014922,10,27,14,44.88523,-93.23133,254.5,0,194,61
USW00014922,10,28,14,44.88523,-93.23133,254.5,0,94,44
USW00014922,10,29,14,44.88523,-93.23133,254.5,0,61,22
USW00014922,10,30,14,44.88523,-93.23133,254.5,0,94,-5
USW00014922,10,31,14,44.88523,-93.23133,254.5,0,44,-32
USW00014922,11,1,14,44.88523,-93.23133,254.5,0,56,-49
USW00014922,11,2,14,44.88523,-93.23133,254.5,0,133,6
USW00014922,11,3,14,44.88523,-93.23133,254.5,0,128,50
USW00014922,11,4,14,44.88523,-93.23133,254.5,0,117,28
USW00014922,11,5,14,44.88523,-93.23133,254.5,10,72,11
USW00014922,11,6,14,44.88523,-93.23133,254.5,0,67,-10
USW00014922,11,7,14,44.88523,-93.23133,254.5,3,89,-16
USW00014922,11,8,14,44.88523,-93.23133,254.5,0,61,11
USW00014922,11,9,14,44.88523,-93.23133,254.5,0,39,-5
USW00014922,11,10,14,44.88523,-93.23133,254.5,71,-5,-43
USW00014922,11,11,14,44.88523,-93.23133,254.5,10,-32,-77
USW00014922,11,12,14,44.88523,-93.23133,254.5,0,-49,-93
USW00014922,11,13,14,44.88523,-93.23133,254.5,0,-43,-82
USW00014922,11,14,14,44.88523,-93.23133,254.5,0,-55,-132
USW00014922,11,15,14,44.88523,-93.23133,254.5,41,-55,-143
USW00014922,11,16,14,44.88523,-93.23133,254.5,3,-55,-138
USW00014922,11,17,14,44.88523,-93.23133,254.5,0,-93,-143
USW00014922,11,18,14,44.88523,-93.23133,254.5,0,-77,-132
USW00014922,11,19,14,44.88523,-93.23133,254.5,5,-49,-88
USW00014922,11,20,14,44.88523,-93.23133,254.5,0,-77,-138
USW00014922,11,21,14,44.88523,-93.23133,254.5,0,11,-160
USW00014922,11,22,14,44.88523,-93.23133,254.5,0,39,11
USW00014922,11,23,14,44.88523,-93.23133,254.5,8,106,0
USW00014922,11,24,14,44.88523,-93.23133,254.5,3,0,-93
USW00014922,11,25,14,44.88523,-93.23133,254.5,0,-43,-121
USW00014922,11,26,14,44.88523,-93.23133,254.5,43,-32,-121
USW00014922,11,27,14,44.88523,-93.23133,254.5,5,-121,-199
USW00014922,11,28,14,44.88523,-93.23133,254.5,20,-43,-143
USW00014922,11,29,14,44.88523,-93.23133,254.5,0,33,-60
USW00014922,11,30,14,44.88523,-93.23133,254.5,0,-43,-155
USW00014922,12,1,14,44.88523,-93.23133,254.5,0,-143,-193
USW00014922,12,2,14,44.88523,-93.23133,254.5,0,-55,-166
USW00014922,12,3,14,44.88523,-93.23133,254.5,0,-49,-116
USW00014922,12,4,14,44.88523,-93.23133,254.5,0,0,-99
USW00014922,12,5,14,44.88523,-93.23133,254.5,0,0,-38
USW00014922,12,6,14,44.88523,-93.23133,254.5,0,0,-82
USW00014922,12,7,14,44.88523,-93.23133,254.5,3,17,-55
USW00014922,12,8,14,44.88523,-93.23133,254.5,0,17,-60
USW00014922,12,9,14,44.88523,-93.23133,254.5,0,-49,-93
USW00014922,12,10,14,44.88523,-93.23133,254.5,0,-16,-60
USW00014922,12,11,14,44.88523,-93.23133,254.5,0,0,-27
USW00014922,12,12,14,44.88523,-93.23133,254.5,0,28,0
USW00014922,12,13,14,44.88523,-93.23133,254.5,3,106,6
USW00014922,12,14,14,44.88523,-93.23133,254.5,3,100,61
USW00014922,12,15,14,44.88523,-93.23133,254.5,48,106,-10
USW00014922,12,16,14,44.88523,-93.23133,254.5,10,-10,-82
USW00014922,12,17,14,44.88523,-93.23133,254.5,0,-66,-127
USW00014922,12,18,14,44.88523,-93.23133,254.5,5,-55,-116
USW00014922,12,19,14,44.88523,-93.23133,254.5,0,-10,-66
USW00014922,12,20,14,44.88523,-93.23133,254.5,0,0,-16
USW00014922,12,21,14,44.88523,-93.23133,254.5,48,39,-5
USW00014922,12,22,14,44.88523,-93.23133,254.5,30,33,17
USW00014922,12,23,14,44.88523,-93.23133,254.5,0,22,11
USW00014922,12,24,14,44.88523,-93.23133,254.5,0,22,-5
USW00014922,12,25,14,44.88523,-93.23133,254.5,0,17,-10
USW00014922,12,26,14,44.88523,-93.23133,254.5,13,0,-21
USW00014922,12,27,14,44.88523,-93.23133,254.5,56,-21,-116
USW00014922,12,28,14,44.88523,-93.23133,254.5,0,-43,-138
USW00014922,12,29,14,44.88523,-93.23133,254.5,0,-121,-193
USW00014922,12,30,14,44.88523,-93.23133,254.5,0,-155,-216
USW00014922,12,31,14,44.88523,-93.23133,254.5,0,-105,-216
USW00014922,1,1,15,44.88523,-93.23133,254.5,0,-10,-116
USW00014922,1,2,15,44.88523,-93.23133,254.5,0,-21,-143
USW00014922,1,3,15,44.88523,-93.23133,254.5,0,6,-110
USW00014922,1,4,15,44.88523,-93.23133,254.5,0,-110,-216
USW00014922,1,5,15,44.88523,-93.23133,254.5,15,-171,-238
USW00014922,1,6,15,44.88523,-93.23133,254.5,0,-132,-205
USW00014922,1,7,15,44.88523,-93.23133,254.5,0,-182,-227
USW00014922,1,8,15,44.88523,-93.23133,254.5,38,-88,-210
USW00014922,1,9,15,44.88523,-93.23133,254.5,0,-143,-199
USW00014922,1,10,15,44.88523,-93.23133,254.5,0,-71,-199
USW00014922,1,11,15,44.88523,-93.23133,254.5,0,-99,-160
USW00014922,1,12,15,44.88523,-93.23133,254.5,0,-149,-205
USW00014922,1,13,15,44.88523,-93.23133,254.5,5,-93,-232
USW00014922,1,14,15,44.88523,-93.23133,254.5,3,-43,-93
USW00014922,1,15,15,44.88523,-93.23133,254.5,0,17,-71
USW00014922,1,16,15,44.88523,-93.23133,254.5,0,-10,-27
USW00014922,1,17,15,44.88523,-93.23133,254.5,0,33,-32
USW00014922,1,18,15,44.88523,-93.23133,254.5,0,39,-38
USW00014922,1,19,15,44.88523,-93.23133,254.5,3,28,-55
USW00014922,1,20,15,44.88523,-93.23133,254.5,13,0,-21
USW00014922,1,21,15,44.88523,-93.23133,254.5,3,-10,-32
USW00014922,1,22,15,44.88523,-93.23133,254.5,0,-10,-77
USW00014922,1,23,15,44.88523,-93.23133,254.5,0,39,-16
USW00014922,1,24,15,44.88523,-93.23133,254.5,0,56,-16
USW00014922,1,25,15,44.88523,-93.23133,254.5,8,17,-66
USW00014922,1,26,15,44.88523,-93.23133,254.5,0,72,-55
USW00014922,1,27,15,44.88523,-93.23133,254.5,0,22,-10
USW00014922,1,28,15,44.88523,-93.23133,254.5,0,-5,-21
USW00014922,1,29,15,44.88523,-93.23133,254.5,0,11,-93
USW00014922,1,30,15,44.88523,-93.23133,254.5,0,-27,-116
USW00014922,1,31,15,44.88523,-93.23133,254.5,0,-21,-71
USW00014922,2,1,15,44.88523,-93.23133,254.5,5,-60,-149
USW00014922,2,2,15,44.88523,-93.23133,254.5,0,-88,-177
USW00014922,2,3,15,44.88523,-93.23133,254.5,15,-88,-143
USW00014922,2,4,15,44.88523,-93.23133,254.5,3,-93,-182
USW00014922,2,5,15,44.88523,-93.23133,254.5,0,-71,-216
USW00014922,2,6,15,44.88523,-93.23133,254.5,0,-10,-105
USW00014922,2,7,15,44.88523,-93.23133,254.5,0,22,-66
USW00014922,2,8,15,44.88523,-93.23133,254.5,0,0,-49
USW00014922,2,9,15,44.88523,-93.23133,254.5,0,6,-66
USW00014922,2,10,15,44.88523,-93.23133,254.5,33,-16,-55
USW00014922,2,11,15,44.88523,-93.23133,254.5,3,-10,-166
USW00014922,2,12,15,44.88523,-93.23133,254.5,0,-121,-193
USW00014922,2,13,15,44.88523,-93.23133,254.5,0,-10,-143
USW00014922,2,14,15,44.88523,-93.23133,254.5,0,-110,-193
USW00014922,2,15,15,44.88523,-93.23133,254.5,0,-127,-177
