STATION,Month,Day,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,TMAX,TMIN,GHI
USW00014922,2,13,98,44.88523,-93.23133,254.5,0,-11,-39,42.29
USW00014922,2,14,98,44.88523,-93.23133,254.5,0,17,-22,61.88
USW00014922,2,15,98,44.88523,-93.23133,254.5,0,50,17,72.58
USW00014922,2,16,98,44.88523,-93.23133,254.5,0,72,22,90.67
USW00014922,2,17,98,44.88523,-93.23133,254.5,0,61,22,38.25
USW00014922,2,18,98,44.88523,-93.23133,254.5,0,39,22,71.54
USW00014922,2,19,98,44.88523,-93.23133,254.5,0,50,6,91.17
USW00014922,2,20,98,44.88523,-93.23133,254.5,0,78,6,105.71
USW00014922,2,21,98,44.88523,-93.23133,254.5,0,39,-11,60.54
USW00014922,2,22,98,44.88523,-93.23133,254.5,0,78,6,96.12
USW00014922,2,23,98,44.88523,-93.23133,254.5,28,94,33,61.92
USW00014922,2,24,98,44.88523,-93.23133,254.5,0,122,-6,143.42
USW00014922,2,25,98,44.88523,-93.23133,254.5,20,111,33,99.92
USW00014922,2,26,98,44.88523,-93.23133,254.5,15,100,50,42.83
USW00014922,2,27,98,44.88523,-93.23133,254.5,117,50,-6,46.04
USW00014922,2,28,98,44.88523,-93.23133,254.5,20,0,-17,59.5
USW00014922,3,1,98,44.88523,-93.23133,254.5,25,6,-28,110.25
USW00014922,3,2,98,44.88523,-93.23133,254.5,3,44,-6,100.67
USW00014922,3,3,98,44.88523,-93.23133,254.5,36,-6,-61,79.33
USW00014922,3,4,98,44.88523,-93.23133,254.5,0,6,-89,127.58
USW00014922,3,5,98,44.88523,-93.23133,254.5,20,0,-33,98.25
USW00014922,3,6,98,44.88523,-93.23133,254.5,13,-11,-61,109.75
USW00014922,3,7,98,44.88523,-93.23133,254.5,0,33,-89,162.75
USW00014922,3,8,98,44.88523,-93.23133,254.5,0,28,-39,127.29
USW00014922,3,9,98,44.88523,-93.23133,254.5,0,-39,-117,223.25
USW00014922,3,10,98,44.88523,-93.23133,254.5,0,-72,-150,225.79
USW00014922,3,11,98,44.88523,-93.23133,254.5,0,-56,-167,227.75
USW00014922,3,12,98,44.88523,-93.23133,254.5,0,-33,-172,197.33
USW00014922,3,13,98,44.88523,-93.23133,254.5,25,22,-94,83.58
USW00014922,3,14,98,44.88523,-93.23133,254.5,0,-11,-128,212.29
USW00014922,3,15,98,44.88523,-93.23133,254.5,28,-33,-78,116.54
USW00014922,3,16,98,44.88523,-93.23133,254.5,0,11,-89,151.5
USW00014922,3,17,98,44.88523,-93.23133,254.5,5,50,-33,168.29
USW00014922,3,18,98,44.88523,-93.23133,254.5,66,11,-11,73.08
USW00014922,3,19,98,44.88523,-93.23133,254.5,0,61,-22,189.5
USW00014922,3,20,98,44.88523,-93.23133,254.5,0,72,-61,243.62
USW00014922,3,21,98,44.88523,-93.23133,254.5,0,72,-56,182.88
USW00014922,3,22,98,44.88523,-93.23133,254.5,0,72,-39,114.29
USW00014922,3,23,98,44.88523,-93.23133,254.5,5,61,-22,126.42
USW00014922,3,24,98,44.88523,-93.23133,254.5,5,61,-72,162.75
USW00014922,3,25,98,44.88523,-93.23133,254.5,5,156,22,149.54
USW00014922,3,26,98,44.88523,-93.23133,254.5,0,222,94,116.75
USW00014922,3,27,98,44.88523,-93.23133,254.5,386,161,78,86.83
USW00014922,3,28,98,44.88523,-93.23133,254.5,23,178,50,157.75
USW00014922,3,29,98,44.88523,-93.23133,254.5,201,133,72,46.96
USW00014922,3,30,98,44.88523,-93.23133,254.5,0,72,28,85.42
USW00014922,3,31,98,44.88523,-93.23133,254.5,312,50,17,40.79
USW00014922,4,1,98,44.88523,-93.23133,254.5,33,89,11,108.5
USW00014922,4,2,98,44.88523,-93.23133,254.5,0,61,22,74.42
USW00014922,4,3,98,44.88523,-93.23133,254.5,0,133,33,190.21
USW00014922,4,4,98,44.88523,-93.23133,254.5,0,133,0,273.54
USW00014922,4,5,98,44.88523,-93.23133,254.5,0,150,11,247.42
USW00014922,4,6,98,44.88523,-93.23133,254.5,137,183,78,167.96
USW00014922,4,7,98,44.88523,-93.23133,254.5,41,111,50,99.58
USW00014922,4,8,98,44.88523,-93.23133,254.5,0,117,44,152
USW00014922,4,9,98,44.88523,-93.23133,254.5,0,144,22,242.92
USW00014922,4,10,98,44.88523,-93.23133,254.5,0,161,-22,281
USW00014922,4,11,98,44.88523,-93.23133,254.5,0,211,56,274
USW00014922,4,12,98,44.88523,-93.23133,254.5,23,228,139,168.83
USW00014922,4,13,98,44.88523,-93.23133,254.5,0,167,100,135.62
USW00014922,4,14,98,44.88523,-93.23133,254.5,0,161,56,269.54
USW00014922,4,15,98,44.88523,-93.23133,254.5,0,94,33,180.58
USW00014922,4,16,98,44.88523,-93.23133,254.5,0,117,11,289.88
USW00014922,4,17,98,44.88523,-93.23133,254.5,0,161,6,269.54
USW00014922,4,18,98,44.88523,-93.23133,254.5,18,139,61,168.79
USW00014922,4,19,98,44.88523,-93.23133,254.5,122,139,67,180.29
USW00014922,4,20,98,44.88523,-93.23133,254.5,0,167,61,173.88
USW00014922,4,21,98,44.88523,-93.23133,254.5,0,183,33,306.29
USW00014922,4,22,98,44.88523,-93.23133,254.5,0,206,11,308.62
USW00014922,4,23,98,44.88523,-93.23133,254.5,0,228,28,310.08
USW00014922,4,24,98,44.88523,-93.23133,254.5,0,250,56,303.25
USW00014922,4,25,98,44.88523,-93.23133,254.5,18,217,100,249.08
USW00014922,4,26,98,44.88523,-93.23133,254.5,5,189,89,252.33
USW00014922,4,27,98,44.88523,-93.23133,254.5,0,167,44,326.21
USW00014922,4,28,98,44.88523,-93.23133,254.5,0,189,0,315.21
USW00014922,4,29,98,44.88523,-93.23133,254.5,0,211,39,317.12
USW00014922,4,30,98,44.88523,-93.23133,254.5,0,228,39,319
USW00014922,5,1,98,44.88523,-93.23133,254.5,10,261,67,300.38
USW00014922,5,2,98,44.88523,-93.23133,254.5,114,156,61,148.71
USW00014922,5,3,98,44.88523,-93.23133,254.5,0,222,56,317.21
USW00014922,5,4,98,44.88523,-93.23133,254.5,0,278,89,305.46
USW00014922,5,5,98,44.88523,-93.23133,254.5,0,222,56,328.75
USW00014922,5,6,98,44.88523,-93.23133,254.5,0,261,67,327.67
USW00014922,5,7,98,44.88523,-93.23133,254.5,300,183,94,147.08
USW00014922,5,8,98,44.88523,-93.23133,254.5,66,178,94,190.08
USW00014922,5,9,98,44.88523,-93.23133,254.5,0,228,100,307.5
USW00014922,5,10,98,44.88523,-93.23133,254.5,0,233,89,300.67
USW00014922,5,11,98,44.88523,-93.23133,254.5,8,256,139,249.29
USW00014922,5,12,98,44.88523,-93.23133,254.5,0,228,111,232.71
USW00014922,5,13,98,44.88523,-93.23133,254.5,0,244,44,323.17
USW00014922,5,14,98,44.88523,-93.23133,254.5,0,333,172,324.62
USW00014922,5,15,98,44.88523,-93.23133,254.5,196,289,144,184.25
USW00014922,5,16,98,44.88523,-93.23133,254.5,5,239,117,345.29
USW00014922,5,17,98,44.88523,-93.23133,254.5,0,300,106,280.71
USW00014922,5,18,98,44.88523,-93.23133,254.5,46,317,194,332.58
USW00014922,5,19,98,44.88523,-93.23133,254.5,0,272,139,340.71
USW00014922,5,20,98,44.88523,-93.23133,254.5,0,244,144,317.25
USW00014922,5,21,98,44.88523,-93.23133,254.5,0,233,100,308.88
USW00014922,5,22,98,44.88523,-93.23133,254.5,0,200,111,263.5
USW00014922,5,23,98,44.88523,-93.23133,254.5,0,222,111,271.08
USW00014922,5,24,98,44.88523,-93.23133,254.5,79,156,111,97
USW00014922,5,25,98,44.88523,-93.23133,254.5,0,233,61,342.67
USW00014922,5,26,98,44.88523,-93.23133,254.5,0,256,106,320.42
USW00014922,5,27,98,44.88523,-93.23133,254.5,8,278,106,298.83
USW00014922,5,28,98,44.88523,-93.23133,254.5,15,311,172,349.33
USW00014922,5,29,98,44.88523,-93.23133,254.5,0,261,128,355.67
USW00014922,5,30,98,44.88523,-93.23133,254.5,272,250,133,216.58
USW00014922,5,31,98,44.88523,-93.23133,254.5,0,172,78,337.75
USW00014922,6,1,98,44.88523,-93.23133,254.5,0,217,67,269.25
USW00014922,6,2,98,44.88523,-93.23133,254.5,0,172,78,204.5
USW00014922,6,3,98,44.88523,-93.23133,254.5,0,167,56,343.54
USW00014922,6,4,98,44.88523,-93.23133,254.5,0,178,33,206.33
USW00014922,6,5,98,44.88523,-93.23133,254.5,0,156,106,147.58
USW00014922,6,6,98,44.88523,-93.23133,254.5,0,167,44,177.96
USW00014922,6,7,98,44.88523,-93.23133,254.5,0,194,17,288.17
USW00014922,6,8,98,44.88523,-93.23133,254.5,38,194,89,204.33
USW00014922,6,9,98,44.88523,-93.23133,254.5,28,133,111,87.54
USW00014922,6,10,98,44.88523,-93.23133,254.5,0,200,128,192.21
USW00014922,6,11,98,44.88523,-93.23133,254.5,53,217,122,125
USW00014922,6,12,98,44.88523,-93.23133,254.5,117,222,111,249.33
USW00014922,6,13,98,44.88523,-93.23133,254.5,0,261,122,313.38
USW00014922,6,14,98,44.88523,-93.23133,254.5,0,256,172,253.92
USW00014922,6,15,98,44.88523,-93.23133,254.5,51,261,167,273.12
USW00014922,6,16,98,44.88523,-93.23133,254.5,3,278,161,295.25
USW00014922,6,17,98,44.88523,-93.23133,254.5,0,272,156,253.62
USW00014922,6,18,98,44.88523,-93.23133,254.5,213,272,172,148.42
USW00014922,6,19,98,44.88523,-93.23133,254.5,0,250,150,241.21
USW00014922,6,20,98,44.88523,-93.23133,254.5,76,261,167,125.17
USW00014922,6,21,98,44.88523,-93.23133,254.5,0,261,144,348
USW00014922,6,22,98,44.88523,-93.23133,254.5,0,261,128,354.96
USW00014922,6,23,98,44.88523,-93.23133,254.5,140,261,150,247.62
USW00014922,6,24,98,44.88523,-93.23133,254.5,150,300,194,250.42
USW00014922,6,25,98,44.88523,-93.23133,254.5,86,267,183,272.21
USW00014922,6,26,98,44.88523,-93.23133,254.5,645,294,172,277.79
USW00014922,6,27,98,44.88523,-93.23133,254.5,46,283,172,261.29
USW00014922,6,28,98,44.88523,-93.23133,254.5,0,283,161,356.92
USW00014922,6,29,98,44.88523,-93.23133,254.5,0,289,161,338.21
USW00014922,6,30,98,44.88523,-93.23133,254.5,10,256,178,198.96
USW00014922,7,1,98,44.88523,-93.23133,254.5,66,283,144,299.92
USW00014922,7,2,98,44.88523,-93.23133,254.5,33,283,167,243.5
USW00014922,7,3,98,44.88523,-93.23133,254.5,43,272,183,232.67
USW00014922,7,4,98,44.88523,-93.23133,254.5,0,250,156,352.5
USW00014922,7,5,98,44.88523,-93.23133,254.5,3,250,167,268.67
USW00014922,7,6,98,44.88523,-93.23133,254.5,0,261,200,131.83
USW00014922,7,7,98,44.88523,-93.23133,254.5,0,283,183,250.25
USW00014922,7,8,98,44.88523,-93.23133,254.5,0,283,178,327.29
USW00014922,7,9,98,44.88523,-93.23133,254.5,0,300,167,287.62
USW00014922,7,10,98,44.88523,-93.23133,254.5,0,300,200,279
USW00014922,7,11,98,44.88523,-93.23133,254.5,0,300,194,311.21
USW00014922,7,12,98,44.88523,-93.23133,254.5,0,306,178,308.58
USW00014922,7,13,98,44.88523,-93.23133,254.5,3,344,222,341.96
USW00014922,7,14,98,44.88523,-93.23133,254.5,315,333,189,339.42
USW00014922,7,15,98,44.88523,-93.23133,254.5,114,300,183,327.04
USW00014922,7,16,98,44.88523,-93.23133,254.5,8,261,183,342.21
USW00014922,7,17,98,44.88523,-93.23133,254.5,3,267,161,334.08
USW00014922,7,18,98,44.88523,-93.23133,254.5,64,272,156,255.79
USW00014922,7,19,98,44.88523,-93.23133,254.5,5,306,194,345.71
USW00014922,7,20,98,44.88523,-93.23133,254.5,0,300,189,215
USW00014922,7,21,98,44.88523,-93.23133,254.5,0,278,194,235.62
USW00014922,7,22,98,44.88523,-93.23133,254.5,0,256,183,303.75
USW00014922,7,23,98,44.88523,-93.23133,254.5,0,239,122,276.79
USW00014922,7,24,98,44.88523,-93.23133,254.5,0,261,122,300.96
USW00014922,7,25,98,44.88523,-93.23133,254.5,0,272,133,300.83
USW00014922,7,26,98,44.88523,-93.23133,254.5,3,283,150,291.46
USW00014922,7,27,98,44.88523,-93.23133,254.5,0,294,161,332.58
USW00014922,7,28,98,44.88523,-93.23133,254.5,0,306,156,323.54
USW00014922,7,29,98,44.88523,-93.23133,254.5,10,244,117,199.38
USW00014922,7,30,98,44.88523,-93.23133,254.5,0,267,139,323.71
USW00014922,7,31,98,44.88523,-93.23133,254.5,0,272,156,261.62
USW00014922,8,1,98,44.88523,-93.23133,254.5,0,289,144,286.17
USW00014922,8,2,98,44.88523,-93.23133,254.5,145,278,161,225.17
USW00014922,8,3,98,44.88523,-93.23133,254.5,391,200,161,118.92
USW00014922,8,4,98,44.88523,-93.23133,254.5,3,239,178,148.54
USW00014922,8,5,98,44.88523,-93.23133,254.5,5,250,194,117.62
USW00014922,8,6,98,44.88523,-93.23133,254.5,0,278,189,204.42
USW00014922,8,7,98,44.88523,-93.23133,254.5,140,250,172,159.71
USW00014922,8,8,98,44.88523,-93.23133,254.5,0,267,161,210.92
USW00014922,8,9,98,44.88523,-93.23133,254.5,43,294,189,260.96
USW00014922,8,10,98,44.88523,-93.23133,254.5,0,294,144,300.75
USW00014922,8,11,98,44.88523,-93.23133,254.5,0,278,178,290.67
USW00014922,8,12,98,44.88523,-93.23133,254.5,0,267,172,266.42
USW00014922,8,13,98,44.88523,-93.23133,254.5,0,267,172,288.71
USW00014922,8,14,98,44.88523,-93.23133,254.5,0,306,178,278.17
USW00014922,8,15,98,44.88523,-93.23133,254.5,0,250,156,273.75
USW00014922,8,16,98,44.88523,-93.23133,254.5,81,306,167,195.54
USW00014922,8,17,98,44.88523,-93.23133,254.5,3,250,183,127.75
USW00014922,8,18,98,44.88523,-93.23133,254.5,0,233,156,122.33
USW00014922,8,19,98,44.88523,-93.23133,254.5,188,317,206,238
USW00014922,8,20,98,44.88523,-93.23133,254.5,3,311,178,288
USW00014922,8,21,98,44.88523,-93.23133,254.5,0,283,161,282.79
USW00014922,8,22,98,44.88523,-93.23133,254.5,478,261,194,98.5
USW00014922,8,23,98,44.88523,-93.23133,254.5,0,300,194,280.96
USW00014922,8,24,98,44.88523,-93.23133,254.5,3,272,167,206.04
USW00014922,8,25,98,44.88523,-93.23133,254.5,0,272,144,275.5
USW00014922,8,26,98,44.88523,-93.23133,254.5,0,283,156,264.42
USW00014922,8,27,98,44.88523,-93.23133,254.5,41,239,178,90.04
USW00014922,8,28,98,44.88523,-93.23133,254.5,0,294,183,250.29
USW00014922,8,29,98,44.88523,-93.23133,254.5,0,272,144,278.5
USW00014922,8,30,98,44.88523,-93.23133,254.5,0,267,111,272.08
USW00014922,8,31,98,44.88523,-93.23133,254.5,0,250,133,205.5
USW00014922,9,1,98,44.88523,-93.23133,254.5,0,256,94,219.25
USW00014922,9,2,98,44.88523,-93.23133,254.5,0,233,78,221
USW00014922,9,3,98,44.88523,-93.23133,254.5,0,261,139,263.75
USW00014922,9,4,98,44.88523,-93.23133,254.5,0,289,106,265.25
USW00014922,9,5,98,44.88523,-93.23133,254.5,0,322,156,253.83
USW00014922,9,6,98,44.88523,-93.23133,254.5,0,272,183,146.88
USW00014922,9,7,98,44.88523,-93.23133,254.5,0,228,122,244.75
USW00014922,9,8,98,44.88523,-93.23133,254.5,0,217,100,263.25
USW00014922,9,9,98,44.88523,-93.23133,254.5,0,244,100,242.83
USW00014922,9,10,98,44.88523,-93.23133,254.5,0,322,150,243.04
USW00014922,9,11,98,44.88523,-93.23133,254.5,0,311,183,237.21
USW00014922,9,12,98,44.88523,-93.23133,254.5,0,311,200,225.33
USW00014922,9,13,98,44.88523,-93.23133,254.5,0,339,183,227
USW00014922,9,14,98,44.88523,-93.23133,254.5,0,256,183,124.92
USW00014922,9,15,98,44.88523,-93.23133,254.5,0,267,144,241.5
USW00014922,9,16,98,44.88523,-93.23133,254.5,0,300,111,237.71
USW00014922,9,17,98,44.88523,-93.23133,254.5,0,294,156,226.79
USW00014922,9,18,98,44.88523,-93.23133,254.5,0,311,156,230.96
USW00014922,9,19,98,44.88523,-93.23133,254.5,145,333,194,217.88
USW00014922,9,20,98,44.88523,-93.23133,254.5,0,244,117,218.04
USW00014922,9,21,98,44.88523,-93.23133,254.5,0,150,94,126.25
USW00014922,9,22,98,44.88523,-93.23133,254.5,0,194,33,225.83
USW00014922,9,23,98,44.88523,-93.23133,254.5,76,183,67,132.08
USW00014922,9,24,98,44.88523,-93.23133,254.5,0,217,83,117.21
USW00014922,9,25,98,44.88523,-93.23133,254.5,18,256,161,195.42
USW00014922,9,26,98,44.88523,-93.23133,254.5,33,244,178,119
USW00014922,9,27,98,44.88523,-93.23133,254.5,3,206,94,211.92
USW00014922,9,28,98,44.88523,-93.23133,254.5,0,256,67,179.12
USW00014922,9,29,98,44.88523,-93.23133,254.5,0,239,122,207.75
USW00014922,9,30,98,44.88523,-93.23133,254.5,61,161,67,143.17
USW00014922,10,1,98,44.88523,-93.23133,254.5,0,144,17,208.75
USW00014922,10,2,98,44.88523,-93.23133,254.5,0,122,33,113.62
USW00014922,10,3,98,44.88523,-93.23133,254.5,0,139,83,81.5
USW00014922,10,4,98,44.88523,-93.23133,254.5,15,139,89,63
USW00014922,10,5,98,44.88523,-93.23133,254.5,20,161,111,54.79
USW00014922,10,6,98,44.88523,-93.23133,254.5,3,128,100,44.5
USW00014922,10,7,98,44.88523,-93.23133,254.5,0,139,28,88.92
USW00014922,10,8,98,44.88523,-93.23133,254.5,0,161,0,192.42
USW00014922,10,9,98,44.88523,-93.23133,254.5,0,211,67,182.25
USW00014922,10,10,98,44.88523,-93.23133,254.5,0,222,78,169.21
USW00014922,10,11,98,44.88523,-93.23133,254.5,8,200,100,131.71
USW00014922,10,12,98,44.88523,-93.23133,254.5,0,106,39,113.04
USW00014922,10,13,98,44.88523,-93.23133,254.5,0,100,6,177.58
USW00014922,10,14,98,44.88523,-93.23133,254.5,10,117,-6,118.79
USW00014922,10,15,98,44.88523,-93.23133,254.5,15,167,83,53.42
USW00014922,10,16,98,44.88523,-93.23133,254.5,234,194,156,20.79
USW00014922,10,17,98,44.88523,-93.23133,254.5,127,217,61,110.38
USW00014922,10,18,98,44.88523,-93.23133,254.5,0,117,50,118.5
USW00014922,10,19,98,44.88523,-93.23133,254.5,0,139,33,167.83
USW00014922,10,20,98,44.88523,-93.23133,254.5,0,139,-22,127.83
USW00014922,10,21,98,44.88523,-93.23133,254.5,0,122,0,162.12
USW00014922,10,22,98,44.88523,-93.23133,254.5,0,183,-17,154.38
USW00014922,10,23,98,44.88523,-93.23133,254.5,0,211,72,155.79
USW00014922,10,24,98,44.88523,-93.23133,254.5,0,189,78,123.67
USW00014922,10,25,98,44.88523,-93.23133,254.5,0,200,83,126.88
USW00014922,10,26,98,44.88523,-93.23133,254.5,0,172,67,84.21
USW00014922,10,27,98,44.88523,-93.23133,254.5,76,194,67,73.38
USW00014922,10,28,98,44.88523,-93.23133,254.5,0,172,33,143.58
USW00014922,10,29,98,44.88523,-93.23133,254.5,48,133,94,33.62
USW00014922,10,30,98,44.88523,-93.23133,254.5,0,128,83,33.5
USW00014922,10,31,98,44.88523,-93.23133,254.5,0,83,67,39.75
USW00014922,11,1,98,44.88523,-93.23133,254.5,0,128,33,115.62
USW00014922,11,2,98,44.88523,-93.23133,254.5,0,78,11,107.54
USW00014922,11,3,98,44.88523,-93.23133,254.5,0,56,-17,135.08
USW00014922,11,4,98,44.88523,-93.23133,254.5,0,33,-39,80.38
USW00014922,11,5,98,44.88523,-93.23133,254.5,0,11,-61,76.58
USW00014922,11,6,98,44.88523,-93.23133,254.5,0,0,-22,36.29
USW00014922,11,7,98,44.88523,-93.23133,254.5,0,22,-50,92.17
USW00014922,11,8,98,44.88523,-93.23133,254.5,3,22,-6,40.38
USW00014922,11,9,98,44.88523,-93.23133,254.5,112,44,6,36.88
USW00014922,11,10,98,44.88523,-93.23133,254.5,183,78,11,24.5
USW00014922,11,11,98,44.88523,-93.23133,254.5,0,33,-22,120.96
USW00014922,11,12,98,44.88523,-93.23133,254.5,0,17,-50,121.21
USW00014922,11,13,98,44.88523,-93.23133,254.5,0,61,-17,88.83
USW00014922,11,14,98,44.88523,-93.23133,254.5,0,78,0,86.58
USW00014922,11,15,98,44.88523,-93.23133,254.5,0,39,-39,57.5
USW00014922,11,16,98,44.88523,-93.23133,254.5,0,44,0,34.58
USW00014922,11,17,98,44.88523,-93.23133,254.5,0,44,0,54.42
USW00014922,11,18,98,44.88523,-93.23133,254.5,38,94,11,15.62
USW00014922,11,19,98,44.88523,-93.23133,254.5,0,11,-56,34.96
USW00014922,11,20,98,44.88523,-93.23133,254.5,0,-11,-72,57.92
USW00014922,11,21,98,44.88523,-93.23133,254.5,0,89,-72,85.08
USW00014922,11,22,98,44.88523,-93.23133,254.5,0,150,17,59.67
USW00014922,11,23,98,44.88523,-93.23133,254.5,0,111,-17,101.29
USW00014922,11,24,98,44.88523,-93.23133,254.5,0,111,-44,70.42
USW00014922,11,25,98,44.88523,-93.23133,254.5,0,117,-6,97.17
USW00014922,11,26,98,44.88523,-93.23133,254.5,0,144,-22,93.88
USW00014922,11,27,98,44.88523,-93.23133,254.5,0,178,-17,85
USW00014922,11,28,98,44.88523,-93.23133,254.5,0,133,-22,71.46
USW00014922,11,29,98,44.88523,-93.23133,254.5,0,167,100,27.92
USW00014922,11,30,98,44.88523,-93.23133,254.5,0,100,-6,24.04
USW00014922,12,1,98,44.88523,-93.23133,254.5,0,200,-11,88.21
USW00014922,12,2,98,44.88523,-93.23133,254.5,0,144,0,80.75
USW00014922,12,3,98,44.88523,-93.23133,254.5,0,150,-6,87.42
USW00014922,12,4,98,44.88523,-93.23133,254.5,53,100,11,38
USW00014922,12,5,98,44.88523,-93.23133,254.5,5,122,0,20.33
USW00014922,12,6,98,44.88523,-93.23133,254.5,0,0,-67,56.92
USW00014922,12,7,98,44.88523,-93.23133,254.5,0,44,-78,88.58
USW00014922,12,8,98,44.88523,-93.23133,254.5,0,61,-39,87.54
USW00014922,12,9,98,44.88523,-93.23133,254.5,0,56,-56,53.79
USW00014922,12,10,98,44.88523,-93.23133,254.5,0,33,-50,87.54
USW00014922,12,11,98,44.88523,-93.23133,254.5,0,78,-50,84.54
USW00014922,12,12,98,44.88523,-93.23133,254.5,0,83,-72,85.79
USW00014922,12,13,98,44.88523,-93.23133,254.5,0,89,-39,66.54
USW00014922,12,14,98,44.88523,-93.23133,254.5,0,128,-44,80.75
USW00014922,12,15,98,44.88523,-93.23133,254.5,0,61,-39,64.42
USW00014922,12,16,98,44.88523,-93.23133,254.5,8,17,-50,45.17
USW00014922,12,17,98,44.88523,-93.23133,254.5,0,-11,-100,37.96
USW00014922,12,18,98,44.88523,-93.23133,254.5,0,17,-28,17.96
USW00014922,12,19,98,44.88523,-93.23133,254.5,0,-28,-128,48.88
USW00014922,12,20,98,44.88523,-93.23133,254.5,38,-111,-156,56.17
USW00014922,12,21,98,44.88523,-93.23133,254.5,0,-150,-194,75
USW00014922,12,22,98,44.88523,-93.23133,254.5,0,-111,-217,82.04
USW00014922,12,23,98,44.88523,-93.23133,254.5,0,-106,-161,90
USW00014922,12,24,98,44.88523,-93.23133,254.5,0,-83,-178,90.25
USW00014922,12,25,98,44.88523,-93.23133,254.5,0,-56,-139,44
USW00014922,12,26,98,44.88523,-93.23133,254.5,13,-56,-189,74.5
USW00014922,12,27,98,44.88523,-93.23133,254.5,0,-11,-144,61.38
USW00014922,12,28,98,44.88523,-93.23133,254.5,0,39,-167,53.38
USW00014922,12,29,98,44.88523,-93.23133,254.5,0,-6,-206,93.96
USW00014922,12,30,98,44.88523,-93.23133,254.5,0,-144,-228,62.79
USW00014922,12,31,98,44.88523,-93.23133,254.5,0,-117,-172,64.29
USW00014922,1,1,99,44.88523,-93.23133,254.5,15,-133,-189,NA
USW00014922,1,2,99,44.88523,-93.23133,254.5,117,-83,-133,NA
USW00014922,1,3,99,44.88523,-93.23133,254.5,25,-106,-211,NA
USW00014922,1,4,99,44.88523,-93.23133,254.5,0,-183,-256,NA
USW00014922,1,5,99,44.88523,-93.23133,254.5,33,-122,-239,NA
USW00014922,1,6,99,44.88523,-93.23133,254.5,13,-122,-233,NA
